Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Deepak Chahar,447261,4,0,46,1,11.50,7,6,1,1,0,0
Harbhajan Singh,29264,4,0,23,0,5.75,13,0,2,0,0,0
Imran Tahir,40618,4,0,37,1,9.25,6,3,2,0,0,0
Dwayne Bravo,51439,4,0,35,0,8.75,7,3,1,2,0,0
Mitchell Santner,502714,4,0,13,2,3.25,15,1,0,0,0,0
Lasith Malinga,49758,3.4,0,37,4,10.09,8,3,2,0,0,1
Krunal Pandya,471342,3,0,7,2,2.33,12,0,0,0,0,1
Hardik Pandya,625371,2,0,22,1,11.00,5,2,1,1,1,1
Jasprit Bumrah,625383,3,0,10,2,3.33,12,1,0,1,0,1
Rahul Chahar,1064812,4,0,21,0,5.25,7,1,0,0,0,1
Anukul Roy,1079839,2,0,11,1,5.50,4,0,0,3,0,1
