Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Sami,41324,3,0,30,1,10.00,5,3,1,0,0,0
Samit Patel,18632,2,0,19,0,9.50,6,2,1,0,0,0
Waqas Maqsood,533561,4,0,25,1,6.25,8,3,0,0,0,0
Shadab Khan,922943,4,0,34,1,8.50,8,0,3,1,0,0
Faheem Ashraf,681117,4,0,24,2,6.00,11,3,0,0,0,0
Hussain Talat,628240,1,0,20,0,20.00,0,3,1,0,0,0
Cameron Delport,322810,2,0,12,1,6.00,2,0,0,0,0,0
Shaheen Shah Afridi,1072470,4,0,45,0,11.25,6,5,2,1,0,1
Rahat Ali,323244,4,0,29,4,7.25,14,2,2,2,0,1
Carlos Brathwaite,457249,2,0,25,1,12.50,5,4,1,1,0,1
Yasir Shah,43685,4,0,30,0,7.50,7,2,1,2,0,1
Mohammad Hafeez,41434,3.2,0,28,0,8.40,5,1,2,0,0,1
Haris Rauf,1161606,2,0,17,0,8.50,3,0,1,1,1,1
