Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Hafeez,41434,9,0,54,0,6.00,18,3,1,0,0,0
Mohammad Amir,290948,10,0,75,1,7.50,26,8,2,0,0,0
Junaid Khan,259551,10,0,82,0,8.19,20,8,2,0,1,0
Hasan Ali,681305,10,1,52,5,5.20,30,5,0,0,1,0
Imad Wasim,227758,9,0,69,0,7.66,16,5,2,0,0,0
Shoaib Malik,42657,2,0,13,0,6.50,3,1,0,0,0,0
Mitchell Starc,311592,7,0,42,1,6.00,24,6,0,3,0,1
Josh Hazlewood,288284,8.5,0,54,3,6.11,28,6,1,0,0,1
Pat Cummins,489889,8,0,45,1,5.62,23,4,0,0,0,1
Travis Head,530011,10,0,66,2,6.60,22,3,3,0,0,1
Adam Zampa,379504,10,0,55,3,5.50,25,4,1,1,0,1
