Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tim Southee,232364,10,0,48,1,4.80,33,6,0,1,0,0
Trent Boult,277912,10,1,47,2,4.70,33,5,0,0,0,0
Mitchell Santner,502714,2,0,12,0,6.00,6,2,0,0,0,0
Colin de Grandhomme,55395,10,1,24,1,2.40,40,1,0,1,0,0
Ish Sodhi,559066,10,0,53,3,5.30,29,3,2,0,0,0
Colin Munro,232359,8,0,46,0,5.75,20,3,0,1,0,0
Chris Woakes,247235,10,1,40,2,4.00,39,1,1,3,0,1
Mark Wood,351588,6,0,36,0,6.00,17,5,0,0,0,1
Tom Curran,550235,7,0,49,0,7.00,14,7,0,0,0,1
Ben Stokes,311158,6,0,27,0,4.50,20,2,0,1,0,1
Adil Rashid,244497,10,1,34,2,3.40,33,1,0,0,0,1
Moeen Ali,8917,10,1,36,3,3.60,35,1,1,0,0,1
Joe Root,303669,1,0,7,0,7.00,2,1,0,0,0,1
