Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sheldon Cottrell,495551,4,0,33,0,8.25,7,5,0,1,0,0
Romario Shepherd,677077,4,0,37,1,9.25,8,3,2,1,0,0
Kieron Pollard,230559,4,0,17,3,4.25,13,1,0,0,0,0
Dwayne Bravo,51439,3.1,0,19,3,6.00,7,2,0,0,0,0
Hayden Walsh,443263,1,0,6,0,6.00,1,0,0,0,0,0
Sherfane Rutherford,914541,3,0,21,1,7.00,6,1,1,0,0,0
Paul Stirling,303427,1,0,1,0,1.00,5,0,0,0,0,1
Barry McCarthy,348059,2,0,35,0,17.50,3,3,3,1,0,1
Simi Singh,1005257,3,0,41,1,13.66,5,2,4,0,0,1
Josh Little,928067,2,0,25,0,12.50,4,2,2,1,0,1
Mark Adair,526441,2,0,22,0,11.00,3,1,2,0,0,1
Craig Young,364343,1,0,16,0,16.00,3,1,2,0,0,1
