Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell McClenaghan,319439,4,0,50,0,12.50,7,4,4,1,0,0
Lasith Malinga,49758,4,0,33,2,8.25,10,2,1,4,0,0
Harbhajan Singh,29264,4,0,23,1,5.75,11,3,0,1,0,0
Jasprit Bumrah,625383,4,0,32,2,8.00,10,4,0,0,2,0
Krunal Pandya,471342,4,0,14,3,3.50,16,0,1,1,0,0
Basil Thampi,732291,4,0,29,3,7.25,8,4,0,0,0,1
James Faulkner,270484,4,0,34,2,8.50,7,5,0,0,0,1
Irfan Pathan,32685,2,0,26,0,13.00,4,2,2,0,0,1
Ankit Soni,1083128,4,0,16,1,4.00,13,1,0,1,0,1
Suresh Raina,33335,4,0,28,0,7.00,6,1,1,0,0,1
Andrew Tye,459508,1,0,9,0,9.00,2,1,0,0,0,1
Ravindra Jadeja,234675,1,0,11,0,11.00,1,2,0,0,0,1
