Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Kemar Roach,230553,33,9,58,2,1.75,1,3,0
Shannon Gabriel,446101,26,2,79,0,3.03,5,4,0
Alzarri Joseph,670031,23.1,5,70,1,3.02,0,0,0
Jason Holder,391485,32,10,70,1,2.18,0,1,0
Roston Chase,391832,44,3,172,5,3.90,0,0,0
Kraigg Brathwaite,348024,3.5,0,9,0,2.34,0,0,0
Stuart Broad,10617,23,7,66,3,2.86,1,0,1
Chris Woakes,247235,21,10,42,3,2.00,0,0,1
Sam Curran,662973,20,4,70,2,3.50,0,0,1
Dom Bess,646847,21,3,67,1,3.19,0,0,1
Joe Root,303669,1,1,0,0,0.00,0,0,1
Ben Stokes,311158,13,3,29,1,2.23,0,2,1
Kemar Roach,230553,6,0,37,2,6.16,1,0,2
Shannon Gabriel,446101,7,0,43,0,6.14,0,1,2
Jason Holder,391485,4,0,33,0,8.25,1,0,2
Alzarri Joseph,670031,2,0,14,0,7.00,0,0,2
Stuart Broad,10617,15,5,42,3,2.80,0,0,3
Chris Woakes,247235,16,3,34,2,2.12,0,0,3
Sam Curran,662973,8,3,30,1,3.75,0,0,3
Dom Bess,646847,15.1,3,59,2,3.89,0,0,3
Ben Stokes,311158,14.4,4,30,2,2.04,0,0,3
Joe Root,303669,1.2,1,0,0,0.00,0,0,3
