Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Pat Cummins,489889,9,2,29,4,3.22,37,3,0,1,0,0
Nathan Coulter-Nile,261354,8.2,0,52,1,6.24,23,7,0,1,0,0
Glenn Maxwell,325026,10,0,45,1,4.50,23,1,0,2,0,0
Adam Zampa,379504,10,0,62,2,6.20,24,7,0,0,0,0
Nathan Lyon,272279,10,0,42,1,4.20,31,3,0,0,0,0
Marcus Stoinis,325012,1,0,12,0,12.00,2,1,1,0,0,0
Mohammed Shami,481896,10,0,60,0,6.00,27,6,0,5,0,1
Jasprit Bumrah,625383,10,0,29,2,2.90,44,3,0,2,0,1
Ravindra Jadeja,234675,10,0,48,1,4.80,31,5,0,1,0,1
Vijay Shankar,477021,1.3,0,15,2,10.00,4,3,0,0,0,1
Kuldeep Yadav,559235,10,0,54,3,5.40,31,3,2,1,0,1
Kedar Jadhav,290716,8,0,33,1,4.12,27,2,0,1,0,1
