Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sam Curran,662973,7,0,47,1,6.71,23,3,3,2,0,0
Reece Topley,461632,8,0,50,2,6.25,22,7,0,1,0,0
Tom Curran,550235,10,0,83,2,8.30,25,6,5,2,0,0
Ben Stokes,311158,5,0,42,0,8.40,9,1,3,2,0,0
Moeen Ali,8917,10,0,47,0,4.70,19,1,0,0,0,0
Adil Rashid,244497,10,0,65,1,6.50,17,2,3,0,0,0
Bhuvneshwar Kumar,326016,10,0,63,1,6.30,32,7,2,1,0,1
Prasidh Krishna,917159,10,0,58,2,5.80,38,9,1,1,1,1
Shardul Thakur,475281,7.3,0,54,0,7.20,23,4,3,1,1,1
Kuldeep Yadav,559235,10,0,84,0,8.40,27,3,8,1,0,1
Krunal Pandya,471342,6,0,72,0,12.00,6,1,6,3,0,1
