Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dhawal Kulkarni,277955,3,0,37,1,12.33,9,3,3,3,0,0
Jofra Archer,669855,3.1,0,31,1,9.78,9,3,2,1,0,0
Krishnappa Gowtham,424377,2,0,27,0,13.50,2,4,1,0,0,0
Jaydev Unadkat,390484,4,0,46,3,11.50,7,4,2,0,0,0
Shreyas Gopal,344580,2,0,26,1,13.00,6,0,4,0,0,0
Ben Stokes,311158,3,0,28,0,9.33,4,2,1,2,0,0
Shahbaz Nadeem,31872,1,0,13,0,13.00,1,1,1,0,0,1
Trent Boult,277912,3,0,26,2,8.66,5,3,0,3,0,1
Avesh Khan,694211,2,0,36,0,18.00,2,2,4,0,0,1
Liam Plunkett,19264,3,0,37,0,12.33,5,3,3,0,0,1
Amit Mishra,31107,2,0,12,1,6.00,5,0,1,0,0,1
Glenn Maxwell,325026,1,0,21,1,21.00,1,0,3,0,0,1
