Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Kagiso Rabada,550215,10,1,35,1,3.50,40,5,0,0,0,0
Wayne Parnell,265564,10,1,48,3,4.80,39,6,0,5,0,0
Chris Morris,439952,9.3,1,29,2,3.05,40,2,0,5,0,0
Andile Phehlukwayo,540316,7,0,31,0,4.42,29,4,1,1,0,0
Imran Tahir,40618,10,0,26,3,2.60,37,0,0,0,0,0
Jean-Paul Duminy,44932,2,0,7,0,3.50,7,0,0,1,0,0
Nuwan Kulasekara,49535,5,0,20,0,4.00,15,1,0,0,0,1
Suranga Lakmal,49619,6,1,29,0,4.83,20,4,0,1,0,1
Dhananjaya de Silva,465793,2,0,9,0,4.50,3,0,0,0,0,1
Jeffrey Vandersay,370040,7,0,51,0,7.28,19,5,2,0,0,1
Lakshan Sandakan,429738,8,0,35,1,4.37,27,4,0,1,0,1
Asela Gunaratne,360456,5,0,19,1,3.80,15,1,0,0,0,1
Kusal Mendis,629074,1.2,0,15,0,11.25,2,2,0,0,0,1
