Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mitchell Starc,311592,10,1,62,3,6.20,31,6,2,1,1,0
Josh Hazlewood,288284,10,0,44,2,4.40,37,6,0,1,0,0
Marcus Stoinis,325012,4,0,22,0,5.50,12,3,0,0,0,0
Pat Cummins,489889,10,0,47,1,4.70,30,4,0,5,0,0
Adam Zampa,379504,7,0,41,0,5.85,14,4,0,0,0,0
James Faulkner,270484,9,0,59,3,6.55,18,5,1,0,0,0
Tim Southee,232364,8,0,39,0,4.87,30,4,1,2,0,1
Trent Boult,277912,10,1,33,6,3.30,42,4,0,1,0,1
Lockie Ferguson,493773,9,1,62,0,6.88,22,7,0,2,0,1
James Neesham,355269,3,0,17,0,5.66,9,2,0,1,0,1
Mitchell Santner,502714,10,0,50,2,5.00,34,1,4,0,0,1
Kane Williamson,277906,7,0,44,1,6.28,21,4,2,1,0,1
