Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Sheldon Cottrell,495551,4,0,39,0,9.75,11,4,2,2,2,0
Kyle Mayers,348056,1,0,10,0,10.00,3,2,0,1,0,0
Oshane Thomas,914567,4,0,44,1,11.00,8,4,3,0,0,0
Keemo Paul,677081,4,0,64,0,16.00,5,7,4,1,1,0
Fabian Allen,670013,3,0,35,1,11.66,5,2,3,0,1,0
Kieron Pollard,230559,3,0,33,1,11.00,4,3,1,1,0,0
Rovman Powell,820351,1,0,9,0,9.00,3,0,1,0,0,0
Tim Southee,232364,4,0,49,1,12.25,9,1,5,1,0,1
Kyle Jamieson,625960,4,0,15,2,3.75,16,0,1,2,0,1
Lockie Ferguson,493773,4,0,22,1,5.50,14,2,0,2,0,1
Mitchell Santner,502714,3,0,41,2,13.66,5,0,5,1,0,1
Ish Sodhi,559066,4,0,26,1,6.50,11,0,2,3,0,1
James Neesham,355269,1,0,12,1,12.00,1,0,1,0,0,1
