Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jason Behrendorff,272477,4,0,30,0,7.50,10,4,0,0,0,0
Nathan Coulter-Nile,261354,4,0,34,0,8.50,10,4,1,1,0,0
Matthew Kelly,638912,4,0,30,2,7.50,8,4,0,0,0,0
Andrew Tye,459508,4,0,19,1,4.75,14,0,1,0,0,0
Usman Qadir,348152,3,0,25,1,8.33,8,2,0,2,0,0
Mitchell Marsh,272450,1,0,15,0,15.00,0,1,1,0,0,0
Kane Richardson,272262,3,0,6,1,2.00,15,1,0,0,0,1
Chris Tremain,553800,4,0,9,3,2.25,17,0,0,1,0,1
Harry Gurney,244639,2,0,14,0,7.00,5,2,0,0,0,1
Mohammad Nabi,25913,1,0,12,0,12.00,3,1,1,0,0,1
Dan Christian,4864,3,0,20,4,6.66,8,1,0,2,0,1
Cameron Boyce,326625,3,0,16,2,5.33,9,0,1,0,0,1
