Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
David Willey,308251,2,0,20,0,10.00,6,1,2,1,0,0
Tom Curran,550235,4,0,36,4,9.00,11,3,2,2,0,0
Chris Jordan,288992,3,0,16,2,5.33,10,2,0,2,0,0
Adil Rashid,244497,4,0,15,1,3.75,13,1,0,1,0,0
Liam Plunkett,19264,4,0,44,0,11.00,7,2,3,3,0,0
Joe Denly,12454,3,0,28,1,9.33,6,0,3,1,0,0
Sheldon Cottrell,495551,3.5,0,29,3,7.56,11,3,1,3,0,1
Oshane Thomas,914567,2,0,18,0,9.00,7,4,0,1,0,1
Ashley Nurse,315594,4,0,32,1,8.00,8,3,1,0,0,1
Jason Holder,391485,4,0,26,1,6.50,8,2,0,2,0,1
Carlos Brathwaite,457249,4,0,33,1,8.25,9,3,1,2,0,1
Fabian Allen,670013,1,0,8,0,8.00,2,1,0,0,0,1
