Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mohammad Saifuddin,629070,4,0,33,4,8.25,10,0,3,1,1,0
Shakib Al Hasan,56143,4,1,18,2,4.50,16,3,0,1,0,0
Mustafizur Rahman,330902,4,0,25,0,6.25,11,1,1,1,0,0
Taijul Islam,401057,4,0,32,0,8.00,10,0,3,0,1,0
Soumya Sarkar,436677,2,0,31,0,15.50,2,3,2,1,0,0
Mosaddek Hossain,550133,1,0,12,0,12.00,0,0,1,0,0,0
Mahmudullah,56025,1,0,3,0,3.00,3,0,0,0,0,0
Mujeeb Ur Rahman,974109,4,0,15,4,3.75,14,1,0,0,0,1
Fareed Ahmad,568136,2.5,0,33,2,11.64,6,5,1,0,0,1
Karim Janat,793467,3,0,27,0,9.00,8,4,0,0,1,1
Mohammad Nabi,25913,2,0,11,0,5.50,4,0,0,1,0,1
Rashid Khan,793463,4,0,23,2,5.75,10,3,0,0,0,1
Gulbadin Naib,352048,4,0,27,2,6.75,4,1,0,1,0,1
