Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mark Wood,351588,10,1,75,2,7.50,34,12,2,1,0,0
Sam Curran,662973,10,1,48,0,4.80,34,5,1,1,0,0
Tom Curran,550235,10,0,63,0,6.30,22,4,2,1,0,0
Ben Stokes,311158,8,1,34,3,4.25,30,5,0,0,0,0
Adil Rashid,244497,9,0,66,0,7.33,15,4,2,2,0,0
Moeen Ali,8917,3,0,28,0,9.33,5,3,1,0,0,0
Bhuvneshwar Kumar,326016,9,0,30,2,3.33,34,2,0,2,0,1
Prasidh Krishna,917159,8.1,1,54,4,6.61,30,5,2,3,0,1
Shardul Thakur,475281,6,0,37,3,6.16,18,3,1,0,0,1
Krunal Pandya,471342,10,0,59,1,5.90,31,4,3,0,0,1
Kuldeep Yadav,559235,9,0,68,0,7.55,23,5,4,1,0,1
