Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Kyle Jarvis,332996,8,1,29,1,3.62,34,4,0,0,0,0
Tendai Chatara,425639,7,0,33,0,4.71,28,6,0,0,0,0
Donald Tiripano,392945,7,1,36,0,5.14,23,5,0,0,0,0
Sean Williams,55870,8,0,43,2,5.37,24,5,0,2,0,0
Ryan Burl,495964,4,0,27,0,6.75,9,4,0,0,0,0
Solomon Mire,290462,8,1,43,4,5.37,26,5,0,2,0,0
Sikandar Raza,299572,8,1,28,2,3.50,24,0,0,0,0,0
Tim Murtagh,17134,10,1,21,5,2.10,47,2,0,0,0,1
Mark Adair,526441,10,0,52,0,5.20,36,8,0,3,0,1
Boyd Rankin,24599,10,0,44,1,4.40,32,4,0,1,0,1
Shane Getkate,303508,10,0,57,2,5.70,25,3,1,0,0,1
Andy McBrine,417381,4,0,36,0,9.00,11,5,1,0,0,1
Kevin O'Brien,24605,6,0,23,0,3.83,18,1,0,0,0,1
