Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tom Cooper,219885,3,0,28,0,9.33,8,2,2,0,0,0
Chris Tremain,553800,4,0,36,1,9.00,7,2,1,2,0,0
Joe Mennie,439288,4,0,21,1,5.25,9,2,0,0,0,0
Dwayne Bravo,51439,4,0,47,1,11.75,3,4,1,0,1,0
Jack Wildermuth,570854,4,0,37,1,9.25,7,6,0,1,0,0
Kieron Pollard,230559,1,0,8,1,8.00,1,1,0,0,0,0
Travis Head,530011,4,0,27,1,6.75,7,2,0,1,0,1
Michael Neser,376169,4,0,45,1,11.25,4,5,1,2,0,1
Peter Siddle,7898,2,0,22,0,11.00,3,2,1,0,0,1
Rashid Khan,793463,4,0,28,1,7.00,8,2,1,0,0,1
Ben Laughlin,315623,4,0,31,1,7.75,8,1,1,1,0,1
Colin Ingram,45705,2,0,19,0,9.50,2,0,1,0,0,1
