Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Clive Rose,288285,4,0,26,1,6.50,10,2,1,0,0,0
Thomas Rogers,627627,4,0,30,2,7.50,10,3,0,4,0,0
Scott Boland,446548,4,0,45,1,11.25,6,2,3,2,0,0
Qais Ahmad,914171,4,0,37,1,9.25,6,3,1,0,0,0
Nathan Ellis,826915,4,0,33,1,8.25,5,1,1,1,0,0
Tim David,892749,1,0,3,0,3.00,3,0,0,0,0,1
Jhye Richardson,774223,4,0,19,4,4.75,14,3,0,0,0,1
Joel Paris,501012,3,0,27,0,9.00,6,3,1,0,0,1
Chris Jordan,288992,2,0,16,1,8.00,3,2,0,0,0,1
Mitchell Marsh,272450,2,0,14,1,7.00,7,3,0,0,0,1
Fawad Ahmed,240609,4,0,15,2,3.75,10,0,0,0,0,1
Liam Livingstone,403902,1.1,0,4,2,3.42,3,0,0,0,0,1
