Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Joe Burns,326632,1,0,5,0,5.00,4,1,0,0,0,0
Mark Steketee,555853,4,0,26,1,6.50,10,1,1,0,0,0
Josh Lalor,272385,4,0,40,3,10.00,9,2,3,2,0,0
Yasir Shah,43685,4,0,18,2,4.50,11,1,0,0,0,0
Mitchell Swepson,590326,4,0,27,0,6.75,8,3,0,1,0,0
Cameron Gannon,326635,3,0,26,1,8.66,4,3,0,0,0,0
Travis Head,530011,1,0,8,1,8.00,2,1,0,0,0,1
Rashid Khan,793463,4,0,19,2,4.75,13,2,0,1,0,1
Billy Stanlake,533042,4,0,26,1,6.50,12,3,0,3,0,1
Michael Neser,376169,2,0,7,2,3.50,6,0,0,0,0,1
Ben Laughlin,315623,2.2,0,11,3,4.71,9,1,0,1,0,1
Peter Siddle,7898,2,0,10,0,5.00,6,1,0,0,0,1
Colin Ingram,45705,1,0,4,0,4.00,3,0,0,1,0,1
