Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ashok Dinda,227712,4,1,23,3,5.75,16,2,1,2,0,0
Mitchell Marsh,272450,4,0,14,2,3.50,15,1,0,0,0,0
Thisara Perera,233514,4,0,32,1,8.00,8,2,1,0,0,0
Ravichandran Ashwin,26421,4,0,14,1,3.50,12,0,0,0,0,0
Rajat Bhatia,26907,3,0,24,0,8.00,4,1,1,1,0,0
Murugan Ashwin,528067,1,0,6,0,6.00,1,0,0,0,0,0
Bhuvneshwar Kumar,326016,3,1,17,1,5.66,10,1,0,1,0,1
Ashish Nehra,31820,3,0,21,1,7.00,12,3,0,4,0,1
Mustafizur Rahman,330902,2,0,21,0,10.50,6,4,0,2,0,1
Bipul Sharma,35928,1,0,17,0,17.00,0,2,1,0,0,1
Moises Henriques,5961,2,0,16,1,8.00,5,1,1,0,0,1
