Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,4,0,21,0,5.25,12,2,0,0,0,0
Khaleel Ahmed,942645,4,0,22,1,5.50,14,2,1,1,0,0
Sandeep Sharma,438362,4,0,33,0,8.25,6,3,0,2,0,0
Shahbaz Nadeem,31872,2,0,24,1,12.00,1,1,2,0,0,0
Rashid Khan,793463,4,0,17,2,4.25,13,2,0,0,0,0
Vijay Shankar,477021,2,0,11,1,5.50,5,1,0,0,0,0
Deepak Chahar,447261,3,0,31,1,10.33,5,5,0,0,0,1
Shardul Thakur,475281,3,0,31,0,10.33,4,4,0,3,0,1
Imran Tahir,40618,4,0,20,2,5.00,13,3,0,0,0,1
Ravindra Jadeja,234675,4,0,22,0,5.50,8,1,0,0,0,1
Karn Sharma,30288,2.5,0,33,1,11.64,4,1,3,0,0,1
