Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Samuel Badree,51433,3,0,23,0,7.66,7,2,1,0,0,0
Ashley Nurse,315594,3,0,31,0,10.33,5,1,3,0,0,0
Andre Russell,276298,3,0,36,0,12.00,4,5,1,1,0,0
Carlos Brathwaite,457249,4,0,32,2,8.00,8,3,0,3,0,0
Keemo Paul,677081,3,0,26,2,8.66,7,4,0,1,0,0
Kesrick Williams,450075,4,0,32,1,8.00,7,3,0,1,1,0
Abu Hider,550137,3,0,27,1,9.00,8,2,2,0,0,1
Rubel Hossain,300619,4,0,28,1,7.00,12,3,1,0,0,1
Mustafizur Rahman,330902,3.1,0,31,3,9.78,9,1,2,1,0,1
Nazmul Islam,446810,0.3,0,2,0,4.00,1,0,0,0,0,1
Soumya Sarkar,436677,2.3,0,18,1,7.20,4,1,0,4,0,1
Shakib Al Hasan,56143,4,0,22,1,5.50,12,0,2,0,0,1
