Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Matthew Short,605575,2,0,11,0,5.50,4,1,0,0,0,0
Billy Stanlake,533042,4,0,27,1,6.75,12,2,1,1,1,0
Peter Siddle,7898,4,0,30,2,7.50,7,4,0,0,0,0
Wes Agar,959833,3,0,33,0,11.00,1,4,0,0,0,0
Rashid Khan,793463,4,0,44,1,11.00,4,3,2,1,1,0
Cameron Valente,605576,3,0,23,0,7.66,2,1,0,1,0,0
Chris Green,787073,4,0,27,0,6.75,9,1,1,1,1,1
Daniel Sams,826901,4,0,32,2,8.00,10,2,2,1,1,1
Jonathan Cook,1137279,2,0,26,1,13.00,4,1,3,0,0,1
Nathan McAndrew,785323,3,0,21,0,7.00,5,2,0,1,0,1
Chris Morris,439952,4,0,37,2,9.25,11,3,3,0,0,1
Arjun Nair,901157,3,0,19,2,6.33,5,2,0,0,0,1
