Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ben Dwarshuis,679567,4,0,41,2,10.25,10,3,3,3,0,0
Johan Botha,44149,4,0,30,1,7.50,7,2,0,0,0,0
William Somerville,38607,4,0,31,0,7.75,7,3,1,0,0,0
Daniel Sams,826901,4,0,29,0,7.25,7,3,0,0,0,0
Sean Abbott,398666,4,0,34,0,8.50,6,4,0,2,0,0
Billy Stanlake,533042,4,0,31,2,7.75,11,2,2,1,0,1
Michael Neser,376169,4,0,42,2,10.50,8,4,2,0,0,1
Peter Siddle,7898,3,0,17,0,5.66,7,1,0,1,0,1
Ben Laughlin,315623,4,0,39,2,9.75,7,4,1,2,0,1
Rashid Khan,793463,4,0,22,2,5.50,9,1,0,0,0,1
Travis Head,530011,1,0,10,0,10.00,0,1,0,0,0,1
