Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dale Steyn,47492,7,1,18,2,2.57,32,0,0,0,0,0
Lungi Ngidi,542023,8.1,3,26,2,3.18,36,4,0,0,0,0
Kagiso Rabada,550215,8,0,30,0,3.75,35,5,0,0,0,0
Andile Phehlukwayo,540316,6,0,33,3,5.50,21,2,1,3,0,0
Imran Tahir,40618,9,0,39,2,4.33,37,5,0,0,0,0
Josh Hazlewood,288284,8,2,41,0,5.12,34,7,0,0,0,1
Nathan Coulter-Nile,261354,3,0,26,1,8.66,11,3,0,1,0,1
Mitchell Starc,311592,8,0,47,0,5.87,26,4,0,1,0,1
Pat Cummins,489889,6,2,18,0,3.00,27,1,0,1,0,1
Marcus Stoinis,325012,4.2,1,16,3,3.69,18,2,0,0,0,1
