Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Morne Morkel,46538,10,0,55,1,5.50,34,6,1,4,0,0
Kagiso Rabada,550215,10,0,58,2,5.80,31,3,1,3,0,0
Lungi Ngidi,542023,10,0,52,2,5.20,29,4,1,1,0,0
Chris Morris,439952,10,0,60,1,6.00,31,9,0,2,0,0
Andile Phehlukwayo,540316,6,0,38,0,6.33,15,2,1,2,0,0
Jean-Paul Duminy,44932,4,0,20,0,5.00,8,1,0,0,0,0
Bhuvneshwar Kumar,326016,4,0,27,0,6.75,10,4,0,0,0,1
Jasprit Bumrah,625383,5,0,21,1,4.20,20,3,0,0,0,1
Kuldeep Yadav,559235,6,0,51,2,8.50,14,4,2,1,0,1
Hardik Pandya,625371,5,0,37,1,7.40,11,5,0,2,0,1
Yuzvendra Chahal,430246,5.3,0,68,1,12.36,8,2,6,3,2,1
