Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Jackson Bird,215152,4,0,29,0,7.25,13,2,2,1,0,0
Steve O'Keefe,7069,4,0,32,0,8.00,8,1,2,0,0,0
Ben Dwarshuis,679567,4,0,61,0,15.25,6,7,3,1,0,0
Tom Curran,550235,4,0,58,1,14.50,6,5,4,1,1,0
Lloyd Pope,1076721,3,0,25,0,8.33,5,3,0,1,0,0
Moises Henriques,5961,1,0,11,0,11.00,2,2,0,0,0,0
Daniel Worrall,557298,3,0,28,1,9.33,6,4,0,0,0,1
Glenn Maxwell,325026,2,0,17,0,8.50,4,1,1,0,0,1
Haris Rauf,1161606,4,0,43,1,10.75,5,3,2,2,0,1
Lance Morris,1125317,3,0,30,1,10.00,6,4,1,1,0,1
Sandeep Lamichhane,960361,4,0,35,1,8.75,7,1,2,0,0,1
Clint Hinchliffe,774217,4,0,20,3,5.00,8,0,0,0,0,1
