Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dhananjaya de Silva,465793,10,0,39,0,3.90,29,2,0,1,0,0
Nuwan Pradeep,324358,10,0,53,2,5.30,31,5,0,1,1,0
Isuru Udana,328026,10,0,58,2,5.80,27,5,1,1,0,0
Lahiru Kumara,784375,10,0,42,0,4.20,36,3,0,3,0,0
Akila Dananjaya,574178,10,0,39,2,3.90,34,3,0,2,0,0
Mehidy Hasan Miraz,629063,10,0,51,1,5.09,28,3,1,0,0,1
Shafiul Islam,288305,5,0,29,0,5.80,19,4,0,2,0,1
Taijul Islam,401057,10,2,35,0,3.50,38,3,0,2,0,1
Mustafizur Rahman,330902,8,0,50,2,6.25,29,6,1,3,1,1
Mosaddek Hossain,550133,7,0,32,0,4.57,21,2,0,1,0,1
Sabbir Rahman,373538,2.4,0,20,0,7.50,8,4,0,0,0,1
Soumya Sarkar,436677,2,0,16,0,8.00,3,2,0,0,0,1
