Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Chris Woakes,247235,10,3,60,4,6.00,36,5,4,0,0,0
David Willey,308251,5,0,32,0,6.40,14,5,0,1,0,0
Jake Ball,414990,10,0,80,0,8.00,24,12,1,2,0,0
Liam Plunkett,19264,10,1,91,2,9.10,27,9,4,4,1,0
Ben Stokes,311158,9,0,79,0,8.77,14,9,2,1,0,0
Moeen Ali,8917,6,0,33,0,5.50,18,2,1,1,0,0
Bhuvneshwar Kumar,326016,10,1,63,1,6.30,28,8,0,0,0,1
Jasprit Bumrah,625383,9,0,81,2,9.00,23,14,1,1,1,1
Ravindra Jadeja,234675,10,0,45,1,4.50,24,2,0,0,0,1
Hardik Pandya,625371,6,0,60,0,10.00,11,6,3,0,0,1
Ravichandran Ashwin,26421,10,0,65,3,6.50,24,3,3,2,0,1
Kedar Jadhav,290716,5,0,45,0,9.00,4,6,0,1,0,1
