Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Samuel Badree,51433,4,0,14,2,3.50,13,1,0,0,0,0
Jason Holder,391485,4,0,32,0,8.00,6,4,0,0,0,0
Kesrick Williams,450075,4,1,27,1,6.75,10,2,1,0,0,0
Sunil Narine,230558,4,0,22,3,5.50,13,3,0,0,0,0
Carlos Brathwaite,457249,4,0,37,3,9.25,9,3,2,1,0,0
Imad Wasim,227758,4,0,28,0,7.00,10,1,2,0,0,1
Sohail Tanvir,43265,4,0,29,0,7.25,6,0,1,1,0,1
Hasan Ali,681305,4,0,35,1,8.75,12,7,0,1,0,1
Wahab Riaz,43590,4,0,23,1,5.75,9,2,0,1,0,1
Shadab Khan,922943,4,1,14,4,3.50,17,2,0,0,0,1
