Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Aamer Yamin,434429,9,0,65,1,7.22,24,7,1,1,0,0
Rumman Raees,448243,10,0,67,3,6.70,27,8,0,1,0,0
Mohammad Nawaz,348148,10,1,43,0,4.30,33,3,0,0,0,0
Faheem Ashraf,681117,9,0,49,2,5.44,22,4,0,0,0,0
Shadab Khan,922943,10,0,35,0,3.50,31,0,0,0,0,0
Umar Amin,288211,2,0,6,0,3.00,9,1,0,0,0,0
Tim Southee,232364,9,0,46,0,5.11,30,6,0,1,0,1
Matt Henry,506612,10,1,53,4,5.30,34,6,1,0,0,1
Colin de Grandhomme,55395,10,0,48,1,4.80,32,4,1,1,0,1
Lockie Ferguson,493773,10,0,64,2,6.40,36,6,1,8,0,1
Mitchell Santner,502714,10,0,40,3,4.00,32,1,1,0,0,1
