Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Suranga Lakmal,49619,7,0,23,0,3.28,26,2,0,0,0,0
Nuwan Pradeep,324358,8,2,28,3,3.50,38,4,0,2,0,0
Thisara Perera,233514,8,0,33,4,4.12,33,4,0,2,0,0
Akila Dananjaya,574178,10,0,45,0,4.50,29,3,0,2,0,0
Lakshan Sandakan,429738,10,0,57,2,5.70,26,5,0,5,0,0
Asela Gunaratne,360456,1,0,4,0,4.00,2,0,0,0,0,0
Kyle Jarvis,332996,9,0,34,1,3.77,29,2,0,2,0,1
Tendai Chatara,425639,9.5,1,40,1,4.06,38,2,2,1,0,1
Blessing Muzarabani,827051,10,0,52,3,5.20,30,5,1,0,1,1
Sikandar Raza,299572,7,0,44,0,6.28,14,5,0,0,0,1
Graeme Cremer,55346,9,0,29,0,3.22,32,0,1,0,0,1
