Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Gurinder Sandhu,499660,4,0,37,1,9.25,7,4,1,1,0,0
Chris Jordan,288992,4,0,35,0,8.75,9,3,2,0,0,0
Nathan McAndrew,785323,1,0,4,1,4.00,4,0,0,0,0,0
Daniel Sams,826901,2,0,30,0,15.00,3,3,2,0,0,0
Fawad Ahmed,240609,4,0,26,0,6.50,5,0,1,0,0,0
Chris Green,787073,4,0,35,2,8.75,9,3,1,0,0,0
Anton Devcich,36948,1,0,8,0,8.00,1,0,0,0,0,0
Nathan Coulter-Nile,261354,4,0,38,0,9.50,9,2,3,1,0,1
Jason Behrendorff,272477,4,0,33,1,8.25,11,4,1,2,0,1
Matthew Kelly,638912,4,0,25,1,6.25,9,2,0,0,0,1
Usman Qadir,348152,3,0,35,1,11.66,6,2,3,1,0,1
Andrew Tye,459508,3.2,0,36,1,10.80,5,2,3,0,0,1
Mitchell Marsh,272450,1,0,11,0,11.00,3,1,1,0,0,1
