Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Lasith Malinga,49758,4,0,35,2,8.75,10,2,2,1,1,0
Nuwan Kulasekara,49535,4,0,40,0,10.00,5,4,1,1,0,0
Vikum Sanjaya,422092,3,0,34,0,11.33,7,4,2,1,0,0
Seekkuge Prasanna,268740,3,0,25,1,8.33,5,2,1,0,0,0
Milinda Siriwardana,222354,1,0,12,0,12.00,1,0,1,0,0,0
Asela Gunaratne,360456,1,0,12,0,12.00,1,0,1,1,0,0
Dasun Shanaka,437316,4,0,27,2,6.75,9,2,0,0,0,0
Ashton Turner,500268,2,0,15,0,7.50,6,2,0,1,0,1
Jhye Richardson,774223,3,0,38,1,12.66,4,2,3,2,0,1
Pat Cummins,489889,3,0,20,0,6.66,9,2,0,2,0,1
James Faulkner,270484,3,0,20,3,6.66,8,1,1,1,0,1
Moises Henriques,5961,1,0,10,0,10.00,2,2,0,0,0,1
Adam Zampa,379504,4,0,25,3,6.25,11,2,1,0,0,1
Travis Head,530011,2,0,16,1,8.00,2,1,0,1,0,1
