Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Dale Steyn,47492,10,1,31,2,3.10,40,2,0,0,0,0
Lungi Ngidi,542023,9,0,67,1,7.44,23,9,0,2,0,0
Kagiso Rabada,550215,9.3,0,54,4,5.68,31,4,1,0,0,0
Dwaine Pretorius,327830,10,0,32,3,3.20,38,1,1,0,0,0
Imran Tahir,40618,10,1,38,0,3.80,37,4,0,0,0,0
Mitchell Starc,311592,10,1,51,2,5.09,39,4,1,5,0,1
Josh Hazlewood,288284,10,0,42,2,4.20,36,3,0,3,0,1
Pat Cummins,489889,10,0,27,1,2.70,42,0,0,2,0,1
Adam Zampa,379504,9,0,57,0,6.33,20,5,1,0,0,1
Marcus Stoinis,325012,10,0,35,3,3.50,37,1,1,1,0,1
Glenn Maxwell,325026,1,0,11,0,11.00,1,2,0,0,0,1
