Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
James Faulkner,270484,4,0,36,3,9.00,12,1,4,0,0,0
Riley Meredith,961713,4,0,19,2,4.75,12,2,0,1,0,0
David Moody,779937,4,0,43,2,10.75,8,4,2,3,0,0
Jofra Archer,669855,1.4,0,19,0,11.40,4,1,1,1,3,0
Johan Botha,44149,3,0,26,0,8.66,5,0,2,0,0,0
Simon Milenko,326639,0.2,0,1,0,3.00,1,0,0,0,0,0
D'Arcy Short,308798,3,0,31,1,10.33,2,2,1,0,0,0
William Bosisto,530015,1,0,7,0,7.00,2,1,0,0,0,1
Nathan Coulter-Nile,261354,4,0,23,1,5.75,16,3,1,0,0,1
Matthew Kelly,638912,4,0,39,0,9.75,6,4,1,2,0,1
Andrew Tye,459508,3.3,0,41,2,11.71,7,5,2,2,0,1
Aaron Hardie,1124283,3,0,25,2,8.33,5,2,1,0,0,1
Usman Qadir,348152,4,0,41,1,10.25,3,3,2,0,0,1
