Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Lasith Malinga,49758,9,0,71,1,7.88,21,7,1,2,1,0
Nuwan Pradeep,324358,6,1,28,1,4.66,25,4,0,1,0,0
Dushmantha Chameera,552152,7,0,34,0,4.85,23,4,0,0,0,0
Lakshan Sandakan,429738,10,0,73,1,7.30,26,5,3,3,0,0
PWH de Silva,784379,7,0,44,2,6.28,17,4,0,1,0,0
Asela Gunaratne,360456,10,1,53,2,5.30,26,4,1,0,0,0
Danushka Gunathilaka,345821,1,0,5,0,5.00,4,1,0,0,0,0
Carl Mumba,672775,6.2,0,36,0,5.68,23,6,0,2,0,1
Tendai Chatara,425639,6,0,47,0,7.83,16,7,0,3,0,1
Sikandar Raza,299572,10,0,55,0,5.50,22,4,0,1,0,1
Graeme Cremer,55346,7,0,54,0,7.71,18,8,0,1,0,1
Sean Williams,55870,8,0,63,1,7.87,19,4,3,3,0,1
Malcolm Waller,55872,8,0,32,1,4.00,27,2,0,2,0,1
Solomon Mire,290462,2,0,19,0,9.50,4,3,0,0,0,1
