Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Hasan Ali,681305,3,0,32,0,10.66,0,0,0
Wahab Riaz,43590,4,0,32,0,8.00,0,0,0
Shakib Al Hasan,56143,2,0,14,1,7.00,0,0,0
Imran Khan,783423,4,0,42,1,10.50,0,0,0
Daren Sammy,53115,1,0,16,0,16.00,0,0,0
Shahid Afridi,42639,4,0,26,0,6.50,0,0,0
Iftikhar Ahmed,480603,2,0,8,2,4.00,0,0,0
Imad Wasim,227758,3,0,24,1,8.00,0,0,1
Mohammad Amir,290948,4,0,41,0,10.25,0,0,1
Sohail Khan,317252,4,1,28,3,7.00,0,0,1
Usama Mir,647667,3.5,0,28,2,7.30,0,0,1
Shoaib Malik,42657,1,0,6,1,6.00,0,0,1
Usman Shinwari,697279,4,0,32,3,8.00,0,2,1
