Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Shadab Khan,922943,4,0,27,2,6.75,7,2,0,0,0,0
Mark Steketee,555853,3,0,14,0,4.66,10,1,0,0,0,0
Josh Lalor,272385,4,0,42,2,10.50,8,5,0,3,1,0
Mitchell Swepson,590326,3,0,38,0,12.66,1,3,2,0,0,0
Brendan Doggett,931603,3,0,27,0,9.00,4,3,0,0,0,0
Chris Green,787073,2,0,11,0,5.50,5,1,0,0,0,1
Mitchell McClenaghan,319439,4,0,45,2,11.25,9,4,2,5,0,1
Andrew Fekete,270493,1.5,0,22,0,12.00,4,3,1,0,0,1
Shane Watson,8180,2,0,13,1,6.50,4,1,0,0,0,1
Fawad Ahmed,240609,4,0,41,0,10.25,3,1,2,0,0,1
Arjun Nair,901157,3,0,19,1,6.33,8,2,0,0,0,1
