Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Tim Southee,232364,4,0,43,0,10.75,8,4,2,3,0,0
Jasprit Bumrah,625383,4,0,32,0,8.00,7,2,1,0,0,0
Mitchell McClenaghan,319439,4,0,25,2,6.25,8,2,0,1,0,0
Hardik Pandya,625371,2,0,22,1,11.00,1,1,1,1,0,0
Harbhajan Singh,29264,4,0,31,1,7.75,8,1,2,0,0,0
Jagadeesha Suchith,527663,2,0,31,0,15.50,0,1,2,2,0,0
Andre Russell,276298,4,0,52,1,13.00,8,7,3,0,0,1
John Hastings,228622,4,0,31,0,7.75,9,4,0,2,0,1
Brad Hogg,5681,4,0,37,0,9.25,10,5,1,1,0,1
Piyush Chawla,32966,3.1,0,29,1,9.15,5,0,3,0,0,1
Kuldeep Yadav,559235,4,0,37,1,9.25,8,1,1,1,0,1
