Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Dawlat Zadran,516561,7,0,35,3,5.00,0,0,0
Aftab Alam,440963,7.5,0,28,3,3.57,1,0,0
Mujeeb Ur Rahman,974109,10,0,35,0,3.50,1,0,0
Gulbadin Naib,352048,10,0,45,1,4.50,0,0,0
Rashid Khan,793463,10,0,41,2,4.09,1,0,0
Mohammad Nabi,25913,4,0,21,0,5.25,0,0,0
Tim Murtagh,17134,6,2,12,2,2.00,1,0,1
Andy McBrine,417381,10,4,17,0,1.70,0,0,1
Mark Adair,526441,6.4,0,19,4,2.85,0,0,1
George Dockrell,348034,3,0,26,0,8.66,0,0,1
Boyd Rankin,24599,7,1,40,3,5.71,4,0,1
Kevin O'Brien,24605,3,0,21,1,7.00,1,0,1
