Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Marcus Stoinis,325012,2,0,15,1,7.50,4,2,0,0,0,0
Axar Patel,554691,3,0,24,0,8.00,7,2,1,0,0,0
Mohit Sharma,537119,3,0,29,0,9.66,7,3,1,1,1,0
Andrew Tye,459508,4,0,34,4,8.50,7,3,1,0,0,0
Ravichandran Ashwin,26421,4,0,34,0,8.50,4,2,1,0,0,0
Mujeeb Ur Rahman,974109,4,0,21,2,5.25,8,1,0,0,0,0
Krishnappa Gowtham,424377,3,0,12,2,4.00,10,1,0,1,0,1
Jofra Archer,669855,4,0,32,1,8.00,8,3,1,0,0,1
Jaydev Unadkat,390484,4,0,36,1,9.00,6,3,1,0,1,1
Ben Stokes,311158,2,0,13,1,6.50,6,2,0,0,0,1
Ish Sodhi,559066,4,0,14,1,3.50,12,0,0,0,0,1
Mahipal Lomror,853265,2,0,19,0,9.50,1,2,0,0,0,1
Anureet Singh,376324,1,0,12,0,12.00,1,2,0,0,0,1
