Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Bhuvneshwar Kumar,326016,4,0,28,1,7.00,10,3,0,1,0,0
Washington Sundar,719715,4,0,29,2,7.25,11,2,2,0,0,0
Shardul Thakur,475281,4,0,29,2,7.25,10,4,0,1,0,0
Hardik Pandya,625371,4,0,33,0,8.25,4,2,0,1,0,0
Yuzvendra Chahal,430246,4,0,34,1,8.50,9,4,1,2,0,0
Sam Curran,662973,4,1,22,1,5.50,8,2,0,0,0,1
Jofra Archer,669855,4,0,24,0,6.00,11,3,0,1,0,1
Chris Jordan,288992,2.5,0,38,1,13.41,3,4,2,0,0,1
Tom Curran,550235,2,0,26,0,13.00,2,2,2,0,0,1
Ben Stokes,311158,1,0,17,0,17.00,1,0,2,0,1,1
Adil Rashid,244497,4,0,38,1,9.50,7,1,3,0,0,1
