Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Praveen Kumar,30732,2,0,24,1,12.00,4,5,0,0,0,0
James Faulkner,270484,4,0,38,1,9.50,7,6,0,0,0,0
Basil Thampi,732291,4,0,44,1,11.00,7,5,2,0,0,0
Suresh Raina,33335,2,0,11,1,5.50,4,1,0,0,0,0
Dhawal Kulkarni,277955,2,0,23,0,11.50,3,3,1,0,0,0
Ravindra Jadeja,234675,4,0,31,0,7.75,5,2,1,0,0,0
Dwayne Smith,53118,2,0,14,0,7.00,2,1,0,1,0,0
Shakib Al Hasan,56143,3,0,31,0,10.33,7,5,1,0,0,1
Sunil Narine,230558,4,0,42,0,10.50,7,4,2,0,0,1
Nathan Coulter-Nile,261354,3.2,0,41,2,12.30,6,5,2,0,1,1
Chris Woakes,247235,2,0,20,1,10.00,3,2,1,0,0,1
Kuldeep Yadav,559235,4,0,33,2,8.25,7,3,1,0,0,1
Umesh Yadav,376116,2,0,17,1,8.50,3,1,1,0,0,1
