Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Amir Hamza,402245,4,0,23,2,5.75,0,0,0
Mohammad Nabi,25913,4,0,48,0,12.00,0,0,0
Shapoor Zadran,319746,4,0,32,0,8.00,0,1,0
Karim Janat,793467,4,0,36,0,9.00,0,0,0
Rashid Khan,793463,4,0,24,1,6.00,0,0,0
Andy McBrine,417381,1,0,8,0,8.00,0,0,1
George Dockrell,348034,4,0,35,0,8.75,0,0,1
Kevin O'Brien,24605,4,0,52,1,13.00,3,0,1
Craig Young,364343,3,0,30,1,10.00,0,0,1
Jacob Mulder,1005369,3,0,25,0,8.33,0,0,1
Stuart Thompson,414821,3,0,17,1,5.66,2,0,1
