Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Xavier Bartlett,1050545,3,0,31,0,10.33,6,1,2,1,0,0
Jack Wildermuth,570854,4,0,23,1,5.75,10,2,0,0,0,0
Dan Lawrence,641423,1,0,10,0,10.00,1,1,0,0,0,0
Mark Steketee,555853,4,0,36,2,9.00,9,7,0,0,0,0
Mujeeb Ur Rahman,974109,4,0,26,1,6.50,7,2,0,0,0,0
Lewis Gregory,362201,4,0,22,3,5.50,9,1,0,0,1,0
James Faulkner,270484,1.4,0,24,0,14.40,4,2,2,2,0,1
Scott Boland,446548,2.2,0,29,0,12.42,3,3,1,1,0,1
Tim David,892749,0.2,0,1,0,3.00,1,0,0,0,0,1
Riley Meredith,961713,4,0,24,2,6.00,14,2,1,1,0,1
Wil Parker,1216350,2,0,27,0,13.50,2,0,3,0,0,1
Nathan Ellis,826915,3,0,24,1,8.00,5,1,1,1,0,1
D'Arcy Short,308798,4,0,18,3,4.50,13,0,1,0,0,1
