Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Glenn Maxwell,325026,3,0,26,0,8.66,8,2,2,0,0,0
Billy Stanlake,533042,2,0,19,2,9.50,5,3,0,2,0,0
Liam Hatcher,901155,4,0,51,1,12.75,4,5,2,1,1,0
Zahir Khan,712219,3,0,29,0,9.66,3,4,0,0,0,0
Adam Zampa,379504,4,0,49,3,12.25,5,3,4,0,0,0
Lance Morris,1125317,1,0,14,0,14.00,2,2,0,1,0,0
Nic Maddinson,333780,3,0,31,1,10.33,2,1,2,1,0,0
Adam Milne,450860,4,0,34,0,8.50,13,2,3,0,0,1
Daniel Sams,826901,4,0,27,1,6.75,14,2,2,0,0,1
Chris Tremain,553800,2.5,0,27,2,9.52,6,3,1,0,0,1
Chris Green,787073,4,0,34,4,8.50,11,2,3,0,0,1
Tanveer Sangha,1170471,4,0,17,2,4.25,13,0,1,0,0,1
Ben Cutting,230371,1,0,4,0,4.00,3,0,0,1,0,1
