Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ashish Nehra,31820,2.1,0,21,0,9.69,7,3,1,1,0,0
Bhuvneshwar Kumar,326016,4,0,55,2,13.75,7,8,2,2,1,0
Mustafizur Rahman,330902,4,0,26,2,6.50,11,2,1,0,0,0
Moises Henriques,5961,4,0,41,0,10.25,5,3,2,0,0,0
Karn Sharma,30288,4,0,57,0,14.25,5,2,6,1,0,0
Ashish Reddy,389605,1.5,0,25,0,13.63,2,2,2,0,0,0
Adam Milne,450860,4,0,43,1,10.75,8,4,2,1,0,1
Shane Watson,8180,4,0,30,2,7.50,9,3,0,1,0,1
Parvez Rasool,378496,4,0,31,1,7.75,9,2,2,0,0,1
Harshal Patel,390481,4,0,33,0,8.25,10,3,1,1,0,1
Yuzvendra Chahal,430246,4,0,43,2,10.75,13,3,4,2,0,1
