Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Kemar Roach,230553,10,0,39,1,3.90,36,3,0,2,1,0
Oshane Thomas,914567,10,0,54,3,5.40,36,5,1,3,2,0
Roston Chase,391832,3,0,22,0,7.33,8,2,0,2,0,0
Keemo Paul,677081,10,0,68,1,6.80,22,6,1,1,1,0
Devendra Bishoo,341593,10,1,27,1,2.70,36,0,0,0,1,0
Rovman Powell,820351,7,0,41,1,5.85,16,4,0,0,0,0
Shakib Al Hasan,56143,10,0,28,0,2.80,39,2,0,0,0,1
Mehidy Hasan Miraz,629063,9,0,39,1,4.33,26,2,0,1,0,1
Mustafizur Rahman,330902,10,1,63,2,6.30,30,8,1,2,0,1
Mashrafe Mortaza,56007,10,1,52,1,5.20,31,0,3,1,1,1
Mahmudullah,56025,1.4,0,12,0,7.20,3,1,0,0,0,1
Rubel Hossain,300619,9,0,57,2,6.33,22,2,2,1,0,1
