Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Ankit Rajpoot,591650,4,0,46,1,11.50,10,5,3,2,0,0
Mohit Sharma,537119,3,0,34,0,11.33,8,2,3,1,1,0
Andrew Tye,459508,4,0,16,4,4.00,15,1,0,1,0,0
Axar Patel,554691,3,0,24,0,8.00,2,0,1,1,0,0
Ravichandran Ashwin,26421,3,0,18,2,6.00,5,0,1,0,0,0
Marcus Stoinis,325012,3,0,43,1,14.33,3,4,3,0,0,0
Mitchell McClenaghan,319439,4,0,37,2,9.25,10,4,2,1,0,1
Jasprit Bumrah,625383,4,0,15,3,3.75,11,0,0,1,0,1
Hardik Pandya,625371,4,0,42,0,10.50,6,3,2,2,0,1
Krunal Pandya,471342,4,0,36,0,9.00,4,5,0,0,0,1
Mayank Markande,1081442,3,0,34,0,11.33,0,1,2,1,0,1
Ben Cutting,230371,1,0,15,0,15.00,0,3,0,0,0,1
