Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Washington Sundar,719715,3,0,34,1,11.33,5,3,2,1,0,0
Deepak Chahar,447261,4,0,56,1,14.00,3,2,5,2,0,0
Bhuvneshwar Kumar,326016,4,0,36,0,9.00,8,2,2,0,0,0
Ravindra Jadeja,234675,4,0,30,1,7.50,10,2,2,0,0,0
Yuzvendra Chahal,430246,4,0,36,2,9.00,9,1,3,1,0,0
Shivam Dube,714451,1,0,13,0,13.00,1,1,1,0,0,0
Sheldon Cottrell,495551,4,0,24,1,6.00,10,1,1,0,0,1
Jason Holder,391485,4,0,46,0,11.50,8,5,2,2,1,1
Khary Pierre,581160,4,0,44,2,11.00,8,1,3,3,0,1
Hayden Walsh,443263,2,0,19,0,9.50,3,3,0,1,0,1
Kesrick Williams,450075,3.4,0,60,0,16.36,2,2,5,1,2,1
Kieron Pollard,230559,1,0,10,1,10.00,2,0,1,1,0,1
