Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Matt Henry,506612,7,0,29,3,4.14,29,4,0,1,0,0
Trent Boult,277912,9,0,44,1,4.88,34,5,0,4,0,0
Lockie Ferguson,493773,6.2,0,22,3,3.47,27,2,0,1,1,0
Colin de Grandhomme,55395,2,0,14,1,7.00,5,0,1,0,0,0
James Neesham,355269,3,0,21,1,7.00,7,0,1,1,1,0
Mitchell Santner,502714,2,0,5,1,2.50,8,0,0,1,0,0
Lasith Malinga,49758,5,0,46,0,9.19,9,6,0,1,1,1
Suranga Lakmal,49619,4,0,28,0,7.00,12,2,1,1,0,1
Isuru Udana,328026,3,0,24,0,8.00,6,2,1,0,0,1
Thisara Perera,233514,3,0,25,0,8.33,6,4,0,0,0,1
Jeevan Mendis,49700,1.1,0,11,0,9.42,2,0,1,0,0,1
