Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Stuart Binny,27223,2,0,33,0,16.50,2,7,0,1,1,0
Krishnappa Gowtham,424377,3,0,35,0,11.66,3,1,3,0,0,0
Jaydev Unadkat,390484,4,0,39,0,9.75,8,4,2,0,0,0
Ben Stokes,311158,3,0,39,0,13.00,4,8,0,0,0,0
Ben Laughlin,315623,4,0,38,2,9.50,5,3,1,3,0,0
Shreyas Gopal,344580,4,0,20,3,5.00,12,2,0,1,0,0
Deepak Chahar,447261,4,0,30,2,7.50,9,1,1,4,0,1
Shardul Thakur,475281,3,0,18,2,6.00,9,2,0,0,0,1
Shane Watson,8180,3,0,13,1,4.33,9,1,0,1,0,1
Imran Tahir,40618,4,0,44,1,11.00,4,3,2,1,0,1
Dwayne Bravo,51439,2,0,16,2,8.00,2,1,0,2,0,1
Karn Sharma,30288,1.3,0,13,2,8.66,2,2,0,0,0,1
Ravindra Jadeja,234675,1,0,6,0,6.00,1,0,0,0,0,1
