Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Carl Mumba,672775,10,0,64,2,6.40,31,8,1,1,1,0
Charlton Tshuma,959823,5,0,35,1,7.00,13,6,0,0,0,0
Donald Tiripano,392945,8,0,55,2,6.87,17,7,0,1,0,0
Wesley Madhevere,938959,7,0,38,1,5.42,15,3,0,0,0,0
Sikandar Raza,299572,10,0,59,0,5.90,24,4,1,2,0,0
Sean Williams,55870,7,0,35,0,5.00,24,3,1,0,0,0
Tinotenda Mutombodzi,333001,3,0,34,0,11.33,3,4,1,1,0,0
Mashrafe Mortaza,56007,10,0,52,1,5.20,32,5,1,1,0,1
Shafiul Islam,288305,9,0,76,1,8.44,27,11,2,3,0,1
Mehidy Hasan Miraz,629063,7,0,25,1,3.57,26,3,0,0,0,1
Al-Amin Hossain,511532,10,0,85,1,8.50,26,8,4,3,0,1
Taijul Islam,401057,10,0,52,3,5.20,25,2,2,0,0,1
Mahmudullah,56025,4,0,22,0,5.50,7,1,0,1,0,1
