Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Yuzvendra Chahal,430246,4,0,26,0,6.50,10,3,0,0,0,0
Umesh Yadav,376116,4,1,25,3,6.25,12,4,0,0,0,0
Moeen Ali,8917,2,0,19,0,9.50,5,0,2,0,0,0
Tim Southee,232364,4,0,37,0,9.25,4,1,2,1,0,0
Mohammed Siraj,940973,4,0,33,1,8.25,7,3,1,0,0,0
Colin de Grandhomme,55395,2,0,23,0,11.50,0,0,1,3,0,0
Krishnappa Gowtham,424377,2,0,6,1,3.00,6,0,0,0,0,1
Jofra Archer,669855,4,0,37,0,9.25,11,4,2,1,0,1
Ben Laughlin,315623,2,0,15,2,7.50,6,3,0,0,0,1
Jaydev Unadkat,390484,3.2,0,27,2,8.10,8,5,0,0,0,1
Shreyas Gopal,344580,4,0,16,4,4.00,10,0,0,0,0,1
Ish Sodhi,559066,4,0,31,1,7.75,6,3,0,0,0,1
