Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Chris Jordan,288992,4,0,34,0,8.50,7,2,1,2,0,0
Chris Green,787073,3,0,20,1,6.66,7,1,0,0,0,0
Pat Cummins,489889,4,0,28,2,7.00,14,3,1,1,1,0
Gurinder Sandhu,499660,3,0,39,0,13.00,3,4,1,3,0,0
Fawad Ahmed,240609,4,0,29,0,7.25,4,1,1,0,0,0
Daniel Sams,826901,1,0,13,0,13.00,1,1,1,0,0,0
Riley Meredith,961713,4,0,52,1,13.00,8,6,1,4,3,1
Jofra Archer,669855,3.2,0,22,1,6.60,9,2,1,0,0,1
David Moody,779937,1,0,17,0,17.00,1,3,0,1,0,1
Qais Ahmad,914171,4,0,22,2,5.50,6,1,0,0,0,1
D'Arcy Short,308798,4,0,27,2,6.75,5,0,1,0,0,1
Clive Rose,288285,2,0,21,0,10.50,2,1,1,0,0,1
