Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Mark Steketee,555853,4,0,36,0,9.00,8,3,2,0,0,0
Josh Lalor,272385,4,0,37,1,9.25,5,3,1,0,0,0
Zahir Khan,712219,4,0,18,2,4.50,12,1,0,1,0,0
Matt Renshaw,722303,1,0,6,0,6.00,1,0,0,0,0,0
Ben Laughlin,315623,4,0,32,2,8.00,7,0,2,0,0,0
Ben Cutting,230371,3,0,20,1,6.66,2,1,0,0,0,0
Jhye Richardson,774223,3,0,16,1,5.33,11,2,0,0,0,1
Matthew Kelly,638912,3.4,0,22,2,6.00,11,2,1,0,0,1
Ashton Agar,505120,4,0,16,2,4.00,14,1,0,3,0,1
Chris Jordan,288992,2,0,20,1,10.00,5,4,0,0,0,1
Fawad Ahmed,240609,4,0,16,3,4.00,13,0,1,0,0,1
Liam Livingstone,403902,2,0,17,1,8.50,3,0,1,0,0,1
