Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Nathu Singh,853259,2,0,8,0,4.00,8,1,0,1,0,0
Basil Thampi,732291,4,0,34,1,8.50,10,4,1,1,0,0
Andrew Tye,459508,4,0,12,3,3.00,13,0,0,0,0,0
Ravindra Jadeja,234675,4,0,28,2,7.00,8,3,0,0,0,0
Ankit Soni,1083128,3,0,28,1,9.33,6,0,3,1,0,0
James Faulkner,270484,3,0,15,1,5.00,6,1,0,0,0,0
Samuel Badree,51433,3,0,29,2,9.66,9,3,2,0,0,1
Sreenath Aravind,290632,3,0,19,0,6.33,10,3,0,1,1,1
Aniket Choudhary,527299,2,0,21,0,10.50,5,2,1,2,0,1
Yuzvendra Chahal,430246,3,0,29,0,9.66,5,3,1,0,1,1
Pawan Negi,530773,2,0,24,1,12.00,4,0,3,1,0,1
Travis Head,530011,0.5,0,11,0,13.20,0,2,0,0,0,1
