Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Hardik Pandya,625371,2,0,18,0,9.00,4,3,0,0,0,0
Mitchell McClenaghan,319439,4,0,46,2,11.50,11,5,3,0,1,0
Harbhajan Singh,29264,2,0,12,0,6.00,4,1,0,0,0,0
Lasith Malinga,49758,4,0,58,0,14.50,6,4,5,2,0,0
Krunal Pandya,471342,4,0,29,1,7.25,6,1,1,2,0,0
Jasprit Bumrah,625383,4,0,30,1,7.50,9,3,0,1,1,0
Sandeep Sharma,438362,3,0,39,0,13.00,4,1,4,2,0,1
Ishant Sharma,236779,4,0,58,0,14.50,4,6,4,0,0,1
Mohit Sharma,537119,2.3,0,29,1,11.60,5,4,1,1,0,1
Marcus Stoinis,325012,2,0,28,1,14.00,1,2,2,1,0,1
Axar Patel,554691,2,0,20,0,10.00,4,0,2,1,0,1
Swapnil Singh,232292,2,0,22,0,11.00,1,0,2,0,0,1
