Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Chris Woakes,247235,10,0,71,3,7.10,33,9,3,0,0,0
Jake Ball,414990,10,0,68,0,6.80,20,4,2,1,0,0
Liam Plunkett,19264,10,0,67,1,6.70,26,4,3,4,0,0
Moeen Ali,8917,9,1,70,0,7.77,23,4,4,2,0,0
Joe Root,303669,1,0,10,0,10.00,2,2,0,0,0,0
Adil Rashid,244497,10,0,67,1,6.70,26,6,1,4,0,0
Jerome Taylor,53191,7,0,48,0,6.85,21,8,0,0,0,1
Jason Holder,391485,9,0,52,0,5.77,23,5,0,1,0,1
Alzarri Joseph,670031,8.1,0,56,5,6.85,20,6,1,1,1,1
Miguel Cummins,556749,6,0,49,0,8.16,13,6,1,0,1,1
Ashley Nurse,315594,3,0,39,0,13.00,3,4,2,1,0,1
Rovman Powell,820351,2,0,10,0,5.00,2,0,0,0,0,1
