Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,WD,NB,Innings
Hasan Ali,681305,4,0,29,2,7.25,0,0,0
Sameen Gul,922947,4,0,29,3,7.25,0,0,0
Umaid Asif,429122,4,0,37,1,9.25,3,0,0
Wahab Riaz,43590,4,0,31,1,7.75,0,1,0
Kieron Pollard,230559,3,0,20,1,6.66,0,0,0
Liam Dawson,211855,1,0,5,0,5.00,0,0,0
Samit Patel,18632,4,0,38,1,9.50,0,0,1
Mohammad Sami,41324,3.4,0,22,3,6.00,0,0,1
Muhammad Musa,1072472,4,0,25,3,6.25,0,0,1
Faheem Ashraf,681117,4,0,32,2,8.00,1,0,1
Shadab Khan,922943,4,0,29,1,7.25,0,0,1
