Bowler_Name,Player_Link,Over,Maiden,Runs,Wicket,Economy,0s,4s,6s,WD,NB,Innings
Chris Woakes,247235,4,0,37,0,9.25,10,7,0,0,0,0
Olly Stone,457279,3,0,24,0,8.00,8,4,0,1,0,0
Tom Curran,550235,4,0,17,3,4.25,11,1,0,0,0,0
Moeen Ali,8917,1,0,6,0,6.00,1,0,0,0,0,0
Adil Rashid,244497,5,0,36,4,7.20,13,4,1,0,0,0
Ben Stokes,311158,4,0,21,0,5.25,10,0,1,2,0,0
Lasith Malinga,49758,4,0,39,0,9.75,9,4,1,3,0,1
Amila Aponso,429748,3.3,0,27,2,7.71,9,3,1,0,0,1
Akila Dananjaya,574178,4,0,33,1,8.25,7,2,1,2,0,1
Dhananjaya de Silva,465793,4,0,23,0,5.75,8,1,0,0,0,1
Nuwan Pradeep,324358,2,0,21,0,10.50,2,2,1,0,0,1
Thisara Perera,233514,1,0,8,0,8.00,2,1,0,0,0,1
